director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,Genre,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Ridley Scott,37.0,129.0,0.0,982.0,12000.0,10300000.0,Adventure,White Squall ,17859,16237,4.0,http://www.imdb.com/title/tt0118158/?ref_=fn_tt_tt_1,89.0,English,38000000.0,1996.0,1000.0,2.35,911,High
David Twohy,302.0,127.0,123.0,904.0,14000.0,41997790.0,Action,Riddick ,125305,17551,0.0,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343.0,English,38000000.0,2013.0,924.0,2.35,39000,High
Jeb Stuart,38.0,118.0,11.0,12.0,37.0,6482195.0,Crime,Switchback ,9740,74,1.0,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,81.0,English,37000000.0,1997.0,12.0,2.35,389,High
Steve Miner,31.0,110.0,49.0,427.0,1000.0,623374.0,Action,Texas Rangers ,4757,2120,2.0,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,67.0,English,38000000.0,2001.0,569.0,2.35,474,Medium
Gil Kenan,118.0,90.0,27.0,260.0,13000.0,7871693.0,Adventure,City of Ember ,52908,15494,0.0,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,102.0,English,55000000.0,2008.0,2000.0,2.35,0,High
Paul Thomas Anderson,546.0,144.0,0.0,15.0,378.0,16377274.0,Drama,The Master ,105144,427,31.0,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,405.0,English,32000000.0,2012.0,18.0,1.85,27000,High
David Leland,21.0,97.0,2.0,217.0,4000.0,,Adventure,Virgin Territory ,6691,4900,2.0,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,28.0,English,38000000.0,2007.0,476.0,1.85,366,Medium
Gary Fleder,86.0,130.0,39.0,534.0,2000.0,9589875.0,Biography,The Express ,16673,5162,0.0,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1,45.0,English,40000000.0,2008.0,898.0,2.35,0,High
J Blakeson,194.0,112.0,5.0,724.0,17000.0,34912982.0,Action,The 5th Wave ,55617,19974,0.0,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266.0,English,38000000.0,2016.0,1000.0,2.35,14000,Medium
Kirk Jones,170.0,110.0,52.0,651.0,10000.0,41102171.0,Comedy,What to Expect When You're Expecting ,57266,13396,12.0,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,89.0,English,40000000.0,2012.0,2000.0,2.35,14000,High
Ethan Coen,341.0,96.0,1000.0,681.0,24000.0,60338891.0,Comedy,Burn After Reading ,248468,36093,0.0,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,545.0,English,37000000.0,2008.0,11000.0,1.85,0,High
Jennifer Flackett,139.0,96.0,3.0,35.0,18000.0,48006503.0,Adventure,Nim's Island ,28109,18178,3.0,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110.0,English,37000000.0,2008.0,82.0,2.35,0,High
Kevin Smith,203.0,107.0,0.0,574.0,13000.0,44867349.0,Action,Cop Out ,75347,14483,2.0,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,176.0,English,37000000.0,2010.0,642.0,2.35,0,High
Christian Ditter,148.0,110.0,11.0,591.0,2000.0,46813366.0,Comedy,How to Be Single ,39440,4882,4.0,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,83.0,English,38000000.0,2016.0,756.0,2.35,15000,High
Charles Martin Smith,131.0,113.0,188.0,631.0,11000.0,72279690.0,Drama,Dolphin Tale ,17948,14209,5.0,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,86.0,English,37000000.0,2011.0,680.0,1.85,0,High
Catherine Hardwicke,350.0,122.0,308.0,10000.0,17000.0,191449475.0,Drama,Twilight ,348007,44060,1.0,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535.0,English,37000000.0,2008.0,12000.0,2.35,19000,Medium
Nick Cassavetes,129.0,116.0,415.0,644.0,18000.0,71026631.0,Crime,John Q ,98899,20970,1.0,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,394.0,English,36000000.0,2002.0,669.0,1.85,0,High
Les Mayfield,40.0,93.0,10.0,405.0,789.0,68208190.0,Action,Blue Streak ,60572,2986,1.0,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,144.0,English,65000000.0,1999.0,744.0,1.85,0,High
Rawson Marshall Thurber,289.0,118.0,43.0,651.0,740.0,150368971.0,Comedy,We're the Millers ,316671,3425,4.0,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301.0,English,37000000.0,2013.0,707.0,2.35,35000,High
Fedor Bondarchuk,14.0,115.0,35.0,30.0,463.0,,Action,Obitaemyy ostrov ,4387,599,0.0,http://www.imdb.com/title/tt0972558/?ref_=fn_tt_tt_1,21.0,Russian,29500000.0,2009.0,35.0,,240,Medium
Jonathan Mostow,72.0,93.0,84.0,263.0,551.0,50129186.0,Action,Breakdown ,38399,1874,0.0,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,218.0,English,36000000.0,1997.0,284.0,2.35,0,High
Irvin Kershner,89.0,121.0,883.0,133.0,180.0,55500000.0,Action,Never Say Never Again ,48636,762,3.0,http://www.imdb.com/title/tt0086006/?ref_=fn_tt_tt_1,214.0,English,36000000.0,1983.0,172.0,2.35,0,High
Steve Pink,265.0,101.0,38.0,318.0,496.0,50213619.0,Comedy,Hot Tub Time Machine ,139184,1272,8.0,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243.0,English,36000000.0,2010.0,390.0,1.85,12000,High
Charles Martin Smith,54.0,107.0,188.0,631.0,11000.0,42019483.0,Drama,Dolphin Tale 2 ,6069,13904,0.0,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33.0,English,36000000.0,2014.0,641.0,1.85,0,High
John Frankenheimer,126.0,124.0,287.0,475.0,9000.0,23360779.0,Action,Reindeer Games ,31113,10838,0.0,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212.0,English,34000000.0,2000.0,1000.0,2.35,852,High
F. Gary Gray,110.0,109.0,473.0,582.0,14000.0,26183197.0,Action,A Man Apart ,38348,16611,0.0,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135.0,English,36000000.0,2003.0,919.0,2.35,0,High
Cameron Crowe,138.0,105.0,488.0,13000.0,15000.0,20991497.0,Comedy,Aloha ,39778,44037,1.0,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172.0,English,37000000.0,2015.0,14000.0,1.85,11000,Medium
Rob Reiner,31.0,130.0,0.0,723.0,2000.0,13052741.0,Drama,Ghosts of Mississippi ,8531,3968,0.0,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,57.0,English,36000000.0,1996.0,912.0,1.85,591,High
Scott Hicks,95.0,127.0,96.0,577.0,746.0,14378353.0,Drama,Snow Falling on Cedars ,12375,2393,1.0,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,194.0,English,36000000.0,1999.0,602.0,2.35,846,High
Mikael Håfström,267.0,114.0,101.0,2000.0,12000.0,33037754.0,Drama,The Rite ,75864,19904,1.0,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197.0,English,37000000.0,2011.0,3000.0,2.35,23000,High
Andrew Bergman,63.0,95.0,31.0,450.0,944.0,2954405.0,Biography,Isn't She Great ,1977,2928,0.0,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64.0,English,36000000.0,2000.0,886.0,1.85,133,Medium
Kirk De Micco,85.0,81.0,16.0,387.0,541.0,30105968.0,Adventure,Space Chimps ,8860,2268,0.0,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45.0,English,37000000.0,2008.0,521.0,2.35,279,Medium
Chris Rock,44.0,95.0,0.0,642.0,1000.0,37788228.0,Comedy,Head of State ,15046,4537,1.0,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80.0,English,35200000.0,2003.0,812.0,1.85,638,Medium
Wilson Yip,78.0,105.0,25.0,51.0,461.0,2126511.0,Action,Ip Man 3 ,21912,615,0.0,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45.0,Cantonese,36000000.0,2015.0,79.0,2.35,12000,High
Jay Roach,199.0,95.0,116.0,481.0,45000.0,205399422.0,Action,Austin Powers: The Spy Who Shagged Me ,181225,47203,1.0,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,784.0,English,33000000.0,1999.0,645.0,2.35,0,High
Roland Joffé,77.0,102.0,596.0,785.0,877.0,1068392.0,Biography,There Be Dragons ,3865,3497,0.0,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53.0,English,36000000.0,2011.0,794.0,2.35,2000,High
Richard Donner,68.0,121.0,503.0,94.0,808.0,144731527.0,Action,Lethal Weapon 3 ,128010,1446,2.0,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,136.0,English,35000000.0,1992.0,277.0,2.35,0,High
,5.0,43.0,,452.0,778.0,,Action,Rush Hour             ,2185,2255,2.0,http://www.imdb.com/title/tt4085584/?ref_=fn_tt_tt_1,30.0,English,,,618.0,16.0,0,High
Robert Rodriguez,122.0,88.0,0.0,640.0,2000.0,112692062.0,Action,Spy Kids ,84325,4499,0.0,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205.0,English,35000000.0,2001.0,843.0,1.85,0,Medium
Seth Gordon,340.0,106.0,91.0,64.0,18000.0,117528646.0,Comedy,Horrible Bosses ,353442,18669,5.0,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387.0,English,35000000.0,2011.0,464.0,2.35,31000,High
David Frankel,208.0,109.0,64.0,505.0,11000.0,124732962.0,Comedy,The Devil Wears Prada ,286178,23923,0.0,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631.0,English,35000000.0,2006.0,11000.0,2.35,0,High
Robert Wise,134.0,143.0,338.0,643.0,12000.0,82300000.0,Adventure,Star Trek: The Motion Picture ,63330,16007,2.0,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1,405.0,English,35000000.0,1979.0,664.0,2.35,0,High
Seth Gordon,275.0,120.0,91.0,680.0,4000.0,134455175.0,Comedy,Identity Thief ,97664,5826,2.0,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232.0,English,35000000.0,2013.0,904.0,2.35,17000,High
Martin Scorsese,120.0,128.0,17000.0,387.0,22000.0,79100000.0,Crime,Cape Fear ,127503,24006,0.0,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,261.0,English,35000000.0,1991.0,1000.0,2.35,0,High
Robert Luketic,144.0,123.0,126.0,1000.0,18000.0,81159365.0,Crime,21 ,191470,25661,2.0,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,278.0,English,35000000.0,2008.0,5000.0,2.35,0,High
Judd Apatow,332.0,129.0,0.0,213.0,492.0,110008260.0,Comedy,Trainwreck ,94241,1450,1.0,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,309.0,English,35000000.0,2015.0,392.0,2.35,25000,High
Kevin Rodney Sullivan,104.0,105.0,8.0,278.0,1000.0,67962333.0,Comedy,Guess Who ,33887,2689,2.0,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,160.0,English,35000000.0,2005.0,358.0,1.85,919,High
Anthony Minghella,116.0,162.0,333.0,362.0,14000.0,78651430.0,Drama,The English Patient ,142067,15912,0.0,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,457.0,English,27000000.0,1996.0,1000.0,1.85,0,High
Mike Mitchell,127.0,100.0,31.0,591.0,947.0,63939454.0,Adventure,Sky High ,61321,2968,3.0,http://www.imdb.com/title/tt0405325/?ref_=fn_tt_tt_1,217.0,English,35000000.0,2005.0,742.0,2.35,0,High
Frank Oz,83.0,90.0,0.0,945.0,19000.0,63826569.0,Comedy,In & Out ,32416,23504,0.0,http://www.imdb.com/title/tt0119360/?ref_=fn_tt_tt_1,138.0,English,35000000.0,1997.0,957.0,1.85,0,High
Roger Donaldson,97.0,108.0,79.0,25.0,900.0,60054449.0,Action,Species ,61018,1715,0.0,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,140.0,English,35000000.0,1995.0,759.0,2.35,0,High
Tarsem Singh,225.0,109.0,763.0,311.0,812.0,61280963.0,Horror,The Cell ,79877,2474,1.0,http://www.imdb.com/title/tt0209958/?ref_=fn_tt_tt_1,677.0,English,33000000.0,2000.0,551.0,2.35,0,High
Randall Wallace,83.0,132.0,130.0,80.0,29000.0,56876365.0,Action,The Man in the Iron Mask ,125219,29265,1.0,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1,244.0,English,35000000.0,1998.0,130.0,1.85,0,High
Randall Wallace,160.0,123.0,130.0,426.0,826.0,59699513.0,Biography,Secretariat ,20827,2259,0.0,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,136.0,English,35000000.0,2010.0,638.0,2.35,0,High
Kevin Munroe,191.0,87.0,14.0,691.0,11000.0,54132596.0,Action,TMNT ,53786,16571,0.0,http://www.imdb.com/title/tt0453556/?ref_=fn_tt_tt_1,211.0,English,34000000.0,2007.0,4000.0,2.35,0,High
Michael Tollin,74.0,109.0,19.0,568.0,1000.0,52277485.0,Biography,Radio ,32370,4231,1.0,http://www.imdb.com/title/tt0316465/?ref_=fn_tt_tt_1,196.0,English,35000000.0,2003.0,762.0,1.85,0,High
Will Gluck,238.0,109.0,87.0,923.0,15000.0,55802754.0,Comedy,Friends with Benefits ,270228,20956,2.0,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,194.0,English,35000000.0,2011.0,3000.0,2.35,41000,High
Nicholas Stoller,177.0,92.0,89.0,190.0,17000.0,55291815.0,Comedy,Neighbors 2: Sorority Rising ,28041,17860,0.0,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111.0,English,35000000.0,2016.0,329.0,2.35,0,High
Judd Apatow,285.0,134.0,0.0,120.0,529.0,67523385.0,Comedy,This Is 40 ,104005,1050,2.0,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,248.0,English,35000000.0,2012.0,130.0,2.35,18000,High
Walt Becker,124.0,88.0,12.0,931.0,49000.0,49474048.0,Comedy,Old Dogs ,31191,53370,2.0,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120.0,English,35000000.0,2009.0,1000.0,1.85,0,Medium
Patrick Tatopoulos,164.0,92.0,148.0,227.0,978.0,45802315.0,Action,Underworld: Rise of the Lycans ,119974,2184,1.0,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,169.0,English,35000000.0,2009.0,593.0,2.35,0,High
Ken Kwapis,120.0,91.0,42.0,766.0,49000.0,43792641.0,Comedy,License to Wed ,32157,52566,3.0,http://www.imdb.com/title/tt0762114/?ref_=fn_tt_tt_1,119.0,English,35000000.0,2007.0,838.0,2.35,913,Medium
Dennis Dugan,90.0,75.0,221.0,553.0,11000.0,57651794.0,Comedy,The Benchwarmers ,40651,13125,2.0,http://www.imdb.com/title/tt0437863/?ref_=fn_tt_tt_1,209.0,English,33000000.0,2006.0,970.0,1.85,0,High
Gary David Goldberg,120.0,98.0,30.0,664.0,944.0,43894863.0,Comedy,Must Love Dogs ,25883,4879,2.0,http://www.imdb.com/title/tt0417001/?ref_=fn_tt_tt_1,262.0,English,30000000.0,2005.0,940.0,2.35,0,High
Paul W.S. Anderson,226.0,100.0,545.0,766.0,14000.0,39532308.0,Action,Resident Evil ,198701,17902,0.0,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,1138.0,English,33000000.0,2002.0,2000.0,1.85,0,High
Tobe Hooper,223.0,120.0,365.0,723.0,887.0,76600000.0,Fantasy,Poltergeist ,105446,3876,0.0,http://www.imdb.com/title/tt0084516/?ref_=fn_tt_tt_1,321.0,English,10700000.0,1982.0,770.0,2.35,11000,High
Ethan Coen,193.0,104.0,1000.0,939.0,24000.0,39692139.0,Comedy,The Ladykillers ,84131,41701,1.0,http://www.imdb.com/title/tt0335245/?ref_=fn_tt_tt_1,400.0,English,35000000.0,2004.0,15000.0,1.85,0,High
John Moore,228.0,103.0,212.0,248.0,15000.0,40687294.0,Action,Max Payne ,107772,16249,1.0,http://www.imdb.com/title/tt0467197/?ref_=fn_tt_tt_1,398.0,English,35000000.0,2008.0,552.0,2.35,0,Medium
Andrew Niccol,360.0,109.0,487.0,3000.0,20000.0,37553932.0,Action,In Time ,304318,34011,2.0,http://www.imdb.com/title/tt1637688/?ref_=fn_tt_tt_1,463.0,English,40000000.0,2011.0,10000.0,2.35,52000,High
Alan Poul,148.0,104.0,16.0,584.0,1000.0,37481242.0,Comedy,The Back-up Plan ,40654,3356,0.0,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,97.0,English,35000000.0,2010.0,700.0,2.35,0,Medium
Luke Greenfield,128.0,112.0,42.0,196.0,969.0,39026186.0,Comedy,Something Borrowed ,48019,2371,4.0,http://www.imdb.com/title/tt0491152/?ref_=fn_tt_tt_1,153.0,English,35000000.0,2011.0,826.0,1.85,13000,High
,3.0,60.0,,628.0,897.0,,Drama,Hit the Floor             ,1641,3438,4.0,http://www.imdb.com/title/tt2368645/?ref_=fn_tt_tt_1,11.0,English,,,637.0,,265,High
Gil Junger,46.0,95.0,19.0,447.0,1000.0,33422806.0,Adventure,Black Knight ,30771,2643,1.0,http://www.imdb.com/title/tt0265087/?ref_=fn_tt_tt_1,164.0,English,50000000.0,2001.0,691.0,2.35,0,Medium
Michael Ritchie,40.0,102.0,23.0,57.0,288.0,,Comedy,The Bad News Bears ,16323,677,1.0,http://www.imdb.com/title/tt0074174/?ref_=fn_tt_tt_1,91.0,English,,1976.0,257.0,1.85,0,High
Steven E. de Souza,63.0,102.0,133.0,690.0,2000.0,33423521.0,Action,Street Fighter ,53115,5443,1.0,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1,282.0,English,35000000.0,1994.0,1000.0,2.35,0,Medium
Albert Hughes,208.0,122.0,117.0,140.0,40000.0,31598308.0,Horror,From Hell ,124765,41636,1.0,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1,541.0,English,35000000.0,2001.0,1000.0,2.35,0,High
Catherine Hardwicke,122.0,101.0,308.0,206.0,446.0,37617947.0,Drama,The Nativity Story ,8143,966,0.0,http://www.imdb.com/title/tt0762121/?ref_=fn_tt_tt_1,203.0,English,30000000.0,2006.0,224.0,2.35,0,High
Jaume Collet-Serra,228.0,108.0,174.0,324.0,730.0,32048809.0,Horror,House of Wax ,94456,2178,0.0,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,576.0,English,30000000.0,2005.0,716.0,1.85,0,Medium
Mike Nichols,212.0,98.0,0.0,23.0,20000.0,33987757.0,Drama,Closer ,168314,28027,2.0,http://www.imdb.com/title/tt0376541/?ref_=fn_tt_tt_1,903.0,English,27000000.0,2004.0,8000.0,1.85,12000,High
Clint Eastwood,392.0,137.0,16000.0,363.0,29000.0,37304950.0,Biography,J. Edgar ,102728,36258,0.0,http://www.imdb.com/title/tt1616195/?ref_=fn_tt_tt_1,279.0,English,35000000.0,2011.0,6000.0,2.35,16000,High
Alexandre Aja,208.0,112.0,192.0,844.0,1000.0,30691439.0,Horror,Mirrors ,86205,3185,0.0,http://www.imdb.com/title/tt0790686/?ref_=fn_tt_tt_1,232.0,English,35000000.0,2008.0,915.0,2.35,5000,High
Michael Rymer,137.0,101.0,48.0,531.0,775.0,30307804.0,Drama,Queen of the Damned ,43991,3001,2.0,http://www.imdb.com/title/tt0238546/?ref_=fn_tt_tt_1,695.0,English,35000000.0,2002.0,541.0,2.35,0,Medium
Stephen Hopkins,119.0,103.0,81.0,636.0,2000.0,30669413.0,Action,Predator 2 ,105478,4722,0.0,http://www.imdb.com/title/tt0100403/?ref_=fn_tt_tt_1,291.0,English,35000000.0,1990.0,683.0,1.37,0,High
Gregory Hoblit,195.0,101.0,40.0,398.0,2000.0,28687835.0,Crime,Untraceable ,40964,3612,1.0,http://www.imdb.com/title/tt0880578/?ref_=fn_tt_tt_1,245.0,English,35000000.0,2008.0,648.0,2.35,0,High
Hugh Wilson,95.0,112.0,37.0,480.0,3000.0,26494611.0,Comedy,Blast from the Past ,48621,5709,0.0,http://www.imdb.com/title/tt0124298/?ref_=fn_tt_tt_1,239.0,English,35000000.0,1999.0,874.0,2.35,0,High
Mike Hodges,100.0,111.0,24.0,455.0,591.0,,Action,Flash Gordon ,38017,2603,1.0,http://www.imdb.com/title/tt0080745/?ref_=fn_tt_tt_1,247.0,English,20000000.0,1980.0,488.0,2.35,12000,High
Kevin Smith,164.0,102.0,0.0,769.0,939.0,25266129.0,Comedy,Jersey Girl ,54346,3592,5.0,http://www.imdb.com/title/tt0300051/?ref_=fn_tt_tt_1,358.0,English,35000000.0,2004.0,854.0,2.35,0,High
Rob Cohen,211.0,101.0,357.0,374.0,907.0,25863915.0,Action,Alex Cross ,28257,2471,0.0,http://www.imdb.com/title/tt1712170/?ref_=fn_tt_tt_1,151.0,English,35000000.0,2012.0,445.0,2.35,11000,Medium
Clint Eastwood,91.0,155.0,16000.0,229.0,18000.0,25078937.0,Crime,Midnight in the Garden of Good and Evil ,31751,19689,2.0,http://www.imdb.com/title/tt0119668/?ref_=fn_tt_tt_1,216.0,English,30000000.0,1997.0,461.0,1.85,0,High
Scott Mann,44.0,93.0,8.0,558.0,22000.0,,Action,Heist ,16193,24154,1.0,http://www.imdb.com/title/tt3276924/?ref_=fn_tt_tt_1,57.0,English,19000000.0,2015.0,1000.0,2.35,0,High
Susanna White,97.0,109.0,24.0,167.0,287.0,28995450.0,Comedy,Nanny McPhee Returns ,19230,855,5.0,http://www.imdb.com/title/tt1415283/?ref_=fn_tt_tt_1,59.0,English,35000000.0,2010.0,175.0,2.35,0,High
Danny DeVito,32.0,140.0,0.0,210.0,436.0,24276500.0,Biography,Hoffa ,17124,1394,2.0,http://www.imdb.com/title/tt0104427/?ref_=fn_tt_tt_1,68.0,English,35000000.0,1992.0,263.0,2.35,949,High
Chris Carter,270.0,108.0,251.0,296.0,826.0,20981633.0,Drama,The X Files: I Want to Believe ,78256,2351,0.0,http://www.imdb.com/title/tt0443701/?ref_=fn_tt_tt_1,492.0,English,30000000.0,2008.0,716.0,2.35,0,High
Tommy O'Haver,89.0,96.0,13.0,973.0,11000.0,22913677.0,Comedy,Ella Enchanted ,47800,17292,1.0,http://www.imdb.com/title/tt0327679/?ref_=fn_tt_tt_1,244.0,English,35000000.0,2004.0,1000.0,1.85,0,High
Peter Landesman,219.0,123.0,15.0,745.0,10000.0,34531832.0,Biography,Concussion ,44788,13371,0.0,http://www.imdb.com/title/tt3322364/?ref_=fn_tt_tt_1,138.0,English,35000000.0,2015.0,979.0,2.35,23000,High
John Singleton,180.0,106.0,309.0,63.0,327.0,28064226.0,Action,Abduction ,65044,561,1.0,http://www.imdb.com/title/tt1600195/?ref_=fn_tt_tt_1,173.0,English,35000000.0,2011.0,73.0,2.35,13000,Medium
Gary Chapman,93.0,76.0,2.0,72.0,1000.0,19447478.0,Adventure,Valiant ,15788,1908,0.0,http://www.imdb.com/title/tt0361089/?ref_=fn_tt_tt_1,80.0,English,35000000.0,2005.0,766.0,1.85,538,High
Curtis Hanson,173.0,107.0,161.0,549.0,21000.0,19389454.0,Comedy,Wonder Boys ,54643,22974,5.0,http://www.imdb.com/title/tt0185014/?ref_=fn_tt_tt_1,335.0,English,55000000.0,2000.0,826.0,2.35,0,High
Craig Mazin,121.0,82.0,82.0,418.0,1000.0,25871834.0,Action,Superhero Movie ,52052,3266,6.0,http://www.imdb.com/title/tt0426592/?ref_=fn_tt_tt_1,173.0,English,35000000.0,2008.0,642.0,1.85,0,Medium
Allen Hughes,298.0,109.0,90.0,344.0,1000.0,19692608.0,Crime,Broken City ,63548,2073,3.0,http://www.imdb.com/title/tt1235522/?ref_=fn_tt_tt_1,134.0,English,35000000.0,2013.0,412.0,2.35,0,High
Wes Craven,158.0,99.0,0.0,520.0,1000.0,19294901.0,Comedy,Cursed ,26126,2535,0.0,http://www.imdb.com/title/tt0257516/?ref_=fn_tt_tt_1,325.0,English,35000000.0,2005.0,573.0,2.35,0,Medium
David Koepp,248.0,91.0,192.0,346.0,23000.0,20275446.0,Action,Premium Rush ,95274,24669,0.0,http://www.imdb.com/title/tt1547234/?ref_=fn_tt_tt_1,178.0,English,35000000.0,2012.0,1000.0,2.35,20000,High
Anne Fletcher,155.0,87.0,98.0,253.0,472.0,34507079.0,Action,Hot Pursuit ,34948,1679,2.0,http://www.imdb.com/title/tt2967224/?ref_=fn_tt_tt_1,118.0,English,35000000.0,2015.0,328.0,2.35,0,Medium
Shekhar Kapur,105.0,125.0,159.0,39.0,3000.0,18306166.0,Adventure,The Four Feathers ,28130,3142,2.0,http://www.imdb.com/title/tt0240510/?ref_=fn_tt_tt_1,215.0,English,35000000.0,2002.0,61.0,2.35,0,High
Taylor Hackford,224.0,118.0,138.0,458.0,26000.0,17609982.0,Action,Parker ,90046,28479,0.0,http://www.imdb.com/title/tt1904996/?ref_=fn_tt_tt_1,141.0,English,35000000.0,2013.0,968.0,2.35,17000,High
Richard Loncraine,129.0,98.0,12.0,663.0,4000.0,16831505.0,Comedy,Wimbledon ,51842,9330,1.0,http://www.imdb.com/title/tt0360201/?ref_=fn_tt_tt_1,173.0,English,31000000.0,2004.0,4000.0,2.35,0,High
Roger Kumble,101.0,92.0,16.0,734.0,3000.0,17596256.0,Comedy,Furry Vengeance ,12399,6327,1.0,http://www.imdb.com/title/tt0492389/?ref_=fn_tt_tt_1,84.0,English,35000000.0,2010.0,1000.0,1.85,0,Medium
Kimble Rendall,145.0,93.0,0.0,174.0,465.0,,Action,Bait ,11482,1361,1.0,http://www.imdb.com/title/tt1438173/?ref_=fn_tt_tt_1,82.0,English,30000000.0,2012.0,351.0,1.85,0,Medium
Peter Yates,57.0,116.0,170.0,136.0,14000.0,,Action,Krull ,23351,14744,1.0,http://www.imdb.com/title/tt0085811/?ref_=fn_tt_tt_1,178.0,English,27000000.0,1983.0,192.0,2.35,0,High
Robert Redford,227.0,92.0,0.0,10000.0,11000.0,14998070.0,Drama,Lions for Lambs ,41170,32875,3.0,http://www.imdb.com/title/tt0891527/?ref_=fn_tt_tt_1,298.0,English,35000000.0,2007.0,10000.0,2.35,0,High
John Milius,13.0,115.0,468.0,150.0,605.0,14587732.0,Action,Flight of the Intruder ,4795,1290,3.0,http://www.imdb.com/title/tt0099587/?ref_=fn_tt_tt_1,39.0,English,35000000.0,1991.0,367.0,2.35,452,High
Jake Kasdan,171.0,120.0,52.0,134.0,553.0,18317151.0,Comedy,Walk Hard: The Dewey Cox Story ,55630,1082,1.0,http://www.imdb.com/title/tt0841046/?ref_=fn_tt_tt_1,200.0,English,35000000.0,2007.0,214.0,2.35,0,High
Lasse Hallström,119.0,111.0,529.0,505.0,18000.0,11405825.0,Drama,The Shipping News ,28542,19805,3.0,http://www.imdb.com/title/tt0120824/?ref_=fn_tt_tt_1,208.0,English,35000000.0,2001.0,826.0,2.35,0,High
Les Mayfield,44.0,94.0,10.0,141.0,694.0,13264986.0,Action,American Outlaws ,12077,1668,2.0,http://www.imdb.com/title/tt0244000/?ref_=fn_tt_tt_1,162.0,English,35000000.0,2001.0,605.0,1.85,433,High
